farm_area,labor,farming_years,irrigation,fertilizer,past_yield,region,resource_allocation
9.660818605724524,1,17,0,1.278138407986552,32.83129693589702,B,45.32322642347928
6.512823391516078,3,2,1,3.708528758359196,17.760636811899285,A,29.3439293172468
1.556832331979196,2,43,0,3.242999594333038,18.26814745538577,B,31.465806048094933
7.40212002427021,1,22,0,1.581458835773528,25.067388215522147,B,38.91412048269659
8.538638131490972,2,41,1,2.343647971984383,45.01435317573221,B,63.472503922336536
6.483323664106026,1,41,1,3.719393057684295,31.973801563727502,C,55.93460494743864
4.302682491592131,4,5,1,1.8223037162582671,19.553427335349042,C,31.925065747562464
2.7771481131003593,4,26,0,1.638237991200962,12.112937605259907,A,19.893485589301516
5.5067603915156464,5,5,1,2.023467031974011,27.062336284896944,C,32.170645959425734
3.02780978481849,4,28,0,8.063950109335336,21.42553743878516,C,37.44565418994699
7.624209503093616,5,35,1,3.159336693987429,24.672861888697824,A,38.970089765763994
7.7067696814876525,4,38,0,1.9173878044652009,34.269025818919815,C,54.80803476672793
2.9504395666341523,1,3,1,4.438648516379057,12.453287037426453,B,15.258816579614262
4.087705459987601,2,47,0,2.561900251317769,22.94877265199517,C,41.78755987680115
3.7769834972128447,3,18,0,3.3931981932400697,14.128694638669364,B,26.850061548787835
2.9967152123355865,3,28,0,3.514072918571259,18.95629606018319,C,33.68711885632517
1.6782171017753527,4,30,1,2.6927558463833896,15.50937259673122,B,28.53149261000784
1.9085065423499374,1,37,1,2.450353013678729,18.807166709801432,B,26.00176664683908
3.4831451458698517,5,27,1,6.148065249946917,16.198689747229224,A,33.68445056983663
10.72877608254858,4,15,1,6.541463121701318,43.16689757031959,B,63.562763501819205
5.896989212275806,4,6,1,3.0496334830668252,18.971658407293198,A,30.33189318473909
3.2415896920671754,3,5,0,3.1308147129957,13.60262289280817,B,21.235726575842126
9.401146982351563,5,41,1,6.8851366175873885,31.586650108492112,A,53.39599120711471
1.9476398313182648,5,25,1,3.1541544584996317,13.741333343267062,A,27.496621965836265
4.335963312767729,1,9,1,4.234243494500677,21.395124703767443,C,34.60612820350558
4.146600258718215,3,2,1,1.9304217349102908,13.694781761150372,A,18.604688365565046
4.772108433002414,1,1,1,3.264060793149339,16.70171454643943,B,29.2004917946044
5.524856529628093,2,10,1,3.3529218973605,23.68405463695266,B,38.95756717641576
4.046835086774297,1,22,0,1.6432115559692588,18.419736494059034,C,28.839662334988546
6.702406864303536,5,14,1,2.1702457703709443,29.09879267444111,B,48.23522853660185
5.171658199338875,2,23,1,2.1079773564535182,25.61824500014515,C,38.695308937662475
9.937693973555449,4,7,0,2.921355472344816,25.094446899396722,A,37.17678931486282
5.559072120355486,4,31,0,4.867572853128415,27.152262301779963,B,48.20603987841282
2.661431686414811,3,24,1,0.7572872724835921,20.833842165416208,B,27.295751680518528
7.287947810828687,4,49,0,4.892573010518011,37.1897091585296,B,57.38679109893919
8.59894067767514,1,37,0,1.224065053675378,33.51416128787402,B,49.716145318454004
3.7465294220062946,2,38,1,0.35721222314226636,19.702433041281427,C,37.431312878451195
4.713334108780829,2,2,1,0.39383940210400087,11.756939443053183,A,20.182823061099217
4.324084207667216,4,16,1,2.3261847580462196,22.67116521955633,B,38.32199977177479
2.2132711608913147,5,48,0,6.8952386885115935,16.68753452631592,A,28.449246233747388
6.143765340254762,4,40,0,7.825425034457829,21.918557676483,A,40.51392750015733
7.119506269562772,2,33,0,3.7716829445982367,31.836815490832006,C,51.42681824348777
3.5309316854569532,1,9,0,5.492703761910596,11.699202318478275,A,16.84604744301671
8.98654971586407,5,2,1,3.529207901805602,34.17385236095032,B,54.276773671564214
7.923062164336627,1,36,1,5.920931850495704,27.070385077104472,A,42.75751328896254
4.155211618981352,2,22,1,0.2949616400509952,20.96369672125465,B,28.516969624598687
4.805013324007302,1,9,1,5.870308559325628,19.271434108462156,A,26.015334757642364
4.3677386471432715,4,5,1,4.712277825766598,20.12033195597751,B,35.926032086760216
5.731671166412677,1,4,1,1.0675421202749642,22.519657346994006,B,32.245491188478226
5.495034511802083,4,35,1,3.340353149023007,26.499639748401535,B,54.10708440248875
12.793915029420784,3,1,1,1.5229184550319237,40.53893430952696,B,60.310294578590344
5.470564892975045,2,1,0,2.3898735729174803,16.50109168370726,B,24.29841822215479
7.284767144743152,1,42,1,9.89901037116106,34.811631700949206,C,53.46915180625806
4.743421319149954,1,16,1,1.2533060556078732,20.48211616518277,C,28.884148678711412
4.247577956926028,1,37,0,1.4392216963047102,16.2433260496446,A,25.80022701853425
3.4729063233769093,3,27,1,5.821290407916637,22.5904596778269,B,41.869988924904675
5.5594814863614,4,32,1,4.107113266768211,32.41141126182973,B,53.9086082916798
5.895325883357058,2,24,0,2.595209448883546,27.144679499383173,C,41.81505871139841
4.44471520074036,4,11,1,1.820959340882367,19.428568668812456,C,33.068523881717674
2.825805643773798,5,15,0,3.227014521554753,18.869834996701577,C,24.304162688119327
4.54758013019185,2,11,1,10.829810237077652,25.171412436711744,C,39.15224353760884
8.144814205583026,5,9,1,0.3645966564094674,30.372259850770153,B,48.30976778476615
5.576511434140215,4,49,1,9.858144657905868,27.26546189647866,A,45.63786499563301
4.026935149786372,3,21,1,6.633662364797188,17.564028950368606,A,29.40033673518181
3.9009802661302797,2,44,1,3.364921625968994,27.12464606575017,B,49.574214888465306
3.4623296753341126,1,38,0,6.9868802921635575,19.5977005291897,C,34.88646856843693
8.61557297824815,2,33,0,1.6678022878110703,22.08292771055823,A,35.398366504179585
4.981055648284879,5,18,1,2.8118608921178474,27.322791279182795,B,42.45241811941767
4.164404296638111,4,2,0,2.832810091880698,17.738918950593117,C,27.23352299309847
2.7786653546233713,3,27,1,1.3092918308957417,20.744112119084704,B,32.123280035253174
7.5379656935326915,2,14,1,6.8137438243975135,30.20807180045594,C,46.31391656849858
4.339051160008005,3,45,1,0.9143044195163641,24.35072806443172,C,48.25701358194502
3.7152482607866517,3,30,0,3.3166359600980453,20.94571232407467,B,33.31503113023965
3.036925708093125,1,1,0,1.7951676561217775,10.373508948369212,B,15.97946217803481
3.46844234591899,3,20,1,7.615460185534546,23.878125840409066,B,37.15521304315213
5.7425451071280085,1,36,1,4.497025102540404,29.57807988101134,C,46.798529243796075
6.218245494435178,3,23,1,7.056621441210293,31.85848171020025,B,48.56459603555938
6.041788243455878,2,39,1,14.270923263068534,24.349361027932794,A,45.945394163505114
3.631403102324662,5,35,0,9.48879066129647,26.434856691404445,C,43.980928334701936
2.6944864008979312,5,24,1,3.673323607894561,12.99621448408582,A,25.55763819529488
3.0768975402669203,2,5,1,2.1991083640841245,11.268573369485207,A,21.144113953277902
3.763240180312621,3,19,1,0.5104589061665001,15.01085618419865,A,25.53164265869056
3.8868742318225333,2,49,1,6.100335314180554,19.85750305339591,A,31.060385046882203
2.233639379453531,3,5,0,5.434603424847693,9.027092827239521,A,18.492510328258
2.4622142671957064,1,24,0,3.7921196078360926,17.128313207282922,B,27.708574870706812
2.676439489234644,1,37,1,5.725303727076786,19.417896655855927,C,41.763852958196956
6.629821150264805,3,12,1,3.4715344545228284,28.967916932669045,C,45.82133936918207
4.380693266219751,5,14,1,5.160041411258825,26.933231553017517,C,45.188198234995546
7.633801736404349,4,31,1,8.576690794029942,37.72462158576372,B,62.701166452857244
3.2979421011240566,2,22,0,3.6699641244583576,18.889717095904874,C,29.20278818280856
3.9374393533558267,5,30,1,1.18945582604736,24.709917746231742,B,41.097413837069254
7.752651808974002,2,32,1,0.3193990751215319,25.617212424183162,A,37.692989533270435
2.664191526757261,4,4,0,0.820016251064354,7.242971478608905,A,13.640548944696942
2.9143167997018518,4,44,1,0.7934464717359541,22.59333228992386,B,39.13236041048187
10.347251644052264,5,34,1,5.841044077776148,30.330164308715112,A,48.43990322693242
7.221354585868187,5,41,1,13.660474113975292,45.54320746679163,B,74.41293660989957
4.409020808664771,2,39,0,2.146304286376,24.503713818351567,B,41.364244013147825
5.204600088895339,1,14,1,3.8238726634072036,24.971616184712754,B,35.273890013854896
3.244683823518372,5,16,1,1.9696138573751913,21.750212111463686,B,31.499122805925104
3.656410189446981,2,36,1,9.422741093027938,24.417079871510985,C,47.880120604265436
2.3454109083010266,1,28,1,1.7122198154162538,13.791562309266556,B,32.57373967253619
5.194486029675793,3,3,1,4.3532866701526265,15.461776418025458,A,25.69972419143137
4.050085072557492,2,26,1,6.690730542601878,27.960906305910925,C,38.017989728387384
6.365619269912911,1,3,1,7.348502392651244,22.65084627523729,C,36.22229715026832
6.0217153931286695,2,26,1,3.7915427098739802,22.847952674846347,A,27.792822594760846
2.9435432861474036,4,46,0,1.0411568090681604,20.427479094021464,B,31.664030568080534
4.325584685891993,1,23,1,9.330022739580082,18.728834170709195,A,26.998840876474286
4.5534251422819505,4,3,1,4.801295236497295,21.487454865616336,C,33.805848415135635
7.272443412019221,4,19,1,1.218658797247354,21.323336251212176,A,34.02405446758044
7.599089249604137,4,6,1,4.465245842939037,21.11374701570886,A,32.50900816447578
4.3777710867555495,5,3,0,6.2934954874496,23.555335877214826,B,30.554102280647776
3.1356117511671124,5,10,1,10.00041586127713,22.67841979399872,B,37.6180527632472
5.819748528410049,5,27,0,0.4731037461276627,20.630845130862326,A,31.01129730536795
5.763910740130532,4,21,0,1.403601237763118,17.24446774206121,A,27.767083084895557
3.376375187823026,2,19,1,1.7294241939564814,17.30692192984194,B,33.41649916626992
4.062607770623676,1,45,1,2.615292722463943,15.682023218442767,A,28.900065265858938
2.913849805075042,4,23,1,4.62708535931249,19.112588230506713,C,40.45470882504238
3.1896565991281127,5,2,1,2.725651031745166,12.262391397603428,A,17.403334468067463
7.376396611067941,1,20,0,2.108080740903499,29.17805454921468,C,46.349616913862995
6.498894249776728,3,31,0,5.398337165760058,34.13380461312457,B,44.25252612373811
3.3077356319903672,4,36,1,3.355096671535682,18.973851376274247,A,32.54089979501016
3.3953275506071807,3,32,1,7.986570971679433,14.932730879226748,A,30.198276156430175
8.402880875590565,1,29,1,4.505478294465525,36.52481938395157,B,57.74481396569411
9.324126159861889,1,26,0,2.0517160371183394,21.772673460211095,A,31.34881608239898
10.315301969356215,2,9,0,5.801541716919666,39.345239218081105,C,52.63211186881453
3.338004370655964,3,45,1,6.254190204762731,25.92739308811971,C,49.36242598503789
2.3579827391460895,3,17,1,2.7226268588866516,12.662359992092602,A,18.29159772411112
6.198795157894682,4,19,0,7.2103760885588875,20.49371945619554,A,35.698864059132156
3.106267676421253,3,4,0,3.8331568693730187,9.974827355428504,A,13.438168815488224
2.5964615139966054,3,26,1,4.864429102193189,21.107324616705384,C,36.10371431315964
17.38133882745496,4,46,0,2.4437921417954898,66.45643697643244,B,96.85102115920486
7.354816636683011,3,10,1,4.918117692409727,21.305555017989313,A,35.54998115775783
6.256510325683869,1,44,0,1.4991800251855774,19.757004799479265,A,27.97465819900387
2.159439683797685,4,42,1,1.8235938199261197,12.028847275106179,A,23.720158930377828
10.094013207881524,5,31,1,3.7514872288726027,31.94948270128646,A,50.07711559899582
3.910157782759171,2,37,0,3.279278713358854,15.48833207738428,A,23.223995964667893
4.358115659440104,2,43,1,2.684113170485995,25.096426849768676,C,43.48041380189446
8.713705950223499,5,38,1,7.22463286353262,44.911422892089966,B,64.09764160107605
4.283341198289283,1,25,0,7.897110364238539,15.552563369901096,A,25.46322706012381
5.794759211381372,2,48,1,2.1534120628666877,31.807618862983336,B,53.4463236364457
5.710846857600534,2,12,0,5.854821421427568,17.00001249412118,A,28.921179786317474
1.6052134295790268,1,3,1,3.741386152803173,11.183853620921528,C,20.305357535735965
6.364240795590881,4,18,1,2.3104667437093176,30.89531288360303,B,46.92337171231053
7.102969385069276,5,36,1,5.9820371957392995,35.527515926895305,B,57.74505451440377
3.4413074665805907,3,35,1,3.6822149289530692,24.069590302966315,C,45.72178871393086
3.343785800430459,5,5,1,5.026361293908069,17.846302228905866,C,31.11657573972971
6.293174573292477,5,47,1,1.4751590747161007,27.85822556258071,A,42.086348848361745
4.053810856052863,5,2,0,2.064591782787551,15.260620203398776,B,28.315459195594148
2.5113429638178606,3,30,1,7.824021565969779,22.61723823405072,C,40.86058592022215
4.6572537085310115,4,20,1,9.921241018783647,26.779029178608216,C,50.426649141022914
3.8590039795217135,2,18,0,4.214247976723423,20.351182656581962,C,34.60821099993801
2.9302209075864347,1,50,1,1.3474674947236132,22.403915703255866,C,40.61650506596717
3.4978448675463354,3,34,0,2.2158700039426384,14.934152028403114,A,22.092573278519225
7.527623963554754,5,10,0,0.5358000062513839,28.90573319989415,C,46.83562380287893
4.730315775212117,3,27,0,2.0651297300663596,22.05712325841796,B,34.72961987620716
10.18294552793489,4,33,0,5.466539340212013,30.126747142723662,A,43.71117097956072
7.220181765794769,1,49,1,3.153983432023682,26.66671719724659,A,41.70857710891607
4.458878155740603,1,41,1,5.838357750126063,20.046199036247472,A,33.32854002539016
4.564876301771908,1,15,1,0.866007385907829,22.313487317389807,B,33.13602287773
9.111321905989444,2,27,1,3.3590200318226935,37.51455044330642,B,56.78187837568557
7.938965860161044,5,22,1,1.4493787352995866,32.81867813566921,C,50.93150857391188
8.147944558579445,3,42,1,3.9119847526141083,27.41835998456234,A,40.74600998944317
5.589446827878778,1,15,1,1.8323794103656752,25.801894039781025,B,37.190759157284596
4.668893787415606,5,46,1,4.02252219317972,32.63216723638531,C,50.355658045546356
6.167777546944381,4,24,0,1.5319250787122727,26.14544780548615,C,42.351208739557386
4.766151190172266,3,14,1,6.166475804936117,24.932916867120642,B,41.49820640542379
4.915237888480064,4,23,1,3.8050866602340894,23.08415701954188,B,44.12973423244525
3.9500013642922736,4,12,0,2.722658609004929,19.662590824785713,C,34.525647794927856
9.330330425748802,5,4,1,1.455834221479497,33.90305688176024,B,52.57172675846041
15.189598148219098,4,24,1,6.483939347441895,59.22694848525136,C,89.0353154654368
2.0074627390584863,4,21,1,4.6301149496521985,19.74955122963908,C,31.282992790963963
2.587111164308929,3,25,0,2.3477992428990984,16.781364421329233,B,32.15390491233185
6.336720590194468,2,34,1,1.6259570412868856,20.282942265419322,A,34.13176638267499
2.4175243019042827,1,22,1,0.17388406555489408,13.585254174558736,B,24.905854079431904
7.1181007864003405,5,43,1,1.9201916382155413,36.3068936355822,C,60.25259902670786
3.721292517432466,1,39,1,10.874458613518565,27.077402590473973,B,44.854705930377214
2.0161507726143157,5,7,0,2.4453241422585013,12.943498161093286,B,18.286570855786415
3.1240530814406506,4,47,0,0.6612566486789694,18.249662343313933,A,31.799572259725732
3.663269680894752,1,26,0,7.0540125199205,14.452019361243925,A,21.609231712476276
12.083635119642409,3,15,1,3.366177202221575,31.099741864150925,A,44.42453505644087
2.3212181018372036,5,2,1,9.010536826067822,10.741246135927673,A,23.29128427568733
3.5343427104409457,5,19,0,3.533008193879197,21.933696503329656,C,38.65615273227546
1.3751100746827425,1,19,0,2.211845029497922,5.990689357776991,A,15.336905157457592
7.3438575618876705,1,41,1,2.504528230975575,36.17598701380176,C,53.34028609701559
2.5604711470019517,3,20,1,10.95201769028058,19.956532792316832,B,39.882604978947
5.610931552977598,5,32,0,3.902827902395511,30.449791967816978,C,43.26134065361293
3.1580021370097326,1,4,1,1.7061117125199718,14.673648215714707,C,16.27266430632317
2.516623966789383,4,6,1,8.540712472876502,15.411439858023602,A,26.895717072376154
3.325717601074652,3,25,1,1.5271208553236542,13.736699204692625,A,23.679739471218696
7.734984080892901,1,34,0,2.5773913490922484,29.020217525118383,C,49.81058114131006
6.626422069022155,2,19,0,1.859856970894928,19.872887376492844,A,28.30486931768091
2.6199511447079793,4,44,1,3.800300875742615,15.838069646376253,A,28.382978457744088
10.657432112850492,4,23,1,0.5935797914960965,41.94995275637166,B,63.68117026425733
1.6570300361230108,1,1,1,7.0538876070349845,14.558356343645423,C,17.96301658058426
6.750972942113529,1,12,0,6.829629982560349,26.53740677384336,C,41.631539827977356
2.813696626327647,1,44,1,3.2723976046255503,24.907468385148057,B,39.91379596844589
7.833558586288552,5,21,0,1.422934948274189,30.38159933804473,C,50.13114118956895
11.056788231267767,5,31,1,6.283716299607483,49.12654095066545,B,78.27450611099636
7.65805448483764,3,32,1,3.211155216661467,35.176973921814024,B,56.6900378732677
8.842721993612125,2,22,1,2.981612668898075,38.25703595918763,C,56.42310566849929
7.697405806421973,5,9,1,3.625139815833198,24.120871244264862,A,35.519022635924884
3.565660008862653,4,21,1,1.3653106542239628,14.917046326129531,A,26.050010229628338
4.103881561730249,1,39,1,3.244998953785438,27.478394021314983,B,39.18797471304155
4.299278481780708,4,45,1,5.859299499526942,20.396724261901085,A,35.003918622332826
9.136833361115858,3,10,1,8.632398579824157,37.183830093676264,C,56.655602712964594
2.2287500384421293,3,12,1,3.281853693585508,12.502728189916002,B,26.619429565055846
4.709853989660223,4,44,1,3.3044651783926984,22.851660295856274,A,38.58302909150414
4.089414029172822,4,19,1,3.4525898974021203,22.9226074211411,B,40.93122966639384
2.6449383912794486,4,50,1,5.430561902807008,17.975811550277925,A,28.032941864025837
5.851392238130109,2,9,1,9.887237917465155,18.74842584166098,A,26.886735082282616
3.71578364321545,2,19,1,5.78131930797693,15.755765168373888,A,20.96459576684818
5.602809976845375,1,37,1,4.92346312847879,28.820890539049717,B,49.684871211001436
2.805557811602326,4,25,1,1.6090072227559784,23.959265187323233,C,33.653383192436024
5.1550886445491875,3,43,0,4.140583453027859,30.445718904327077,C,47.9111340664986
4.233773732958741,1,48,0,1.1369340268767099,24.88735710549646,B,34.89862336592737
1.9109722192837357,2,18,0,5.835702163161774,13.268425683643027,B,18.283211680814713
4.916455128178915,4,29,0,3.48340473840549,18.902227792752853,A,26.127559723715944
5.2583953462773545,2,2,0,3.1913489979920415,19.914694352467144,B,26.33535388834517
7.657901304884723,4,26,0,1.5025408795397956,22.465309480735726,A,31.834660517426524
5.584695804450969,5,25,1,2.567598997098023,29.13533380262576,B,50.05874840368631
3.690930053228119,2,35,1,2.7502357079380877,16.238717609907887,A,27.08104249651796
5.93258314245124,3,28,0,7.214153755612291,30.00839194513806,C,42.17556238981922
6.716917299306699,1,40,0,3.3417502680014373,22.006603474607697,A,32.89189643912344
2.0960478600480776,2,47,1,10.829369598870882,23.924137241108678,B,41.964745141131694
5.5952035067711,4,32,0,3.3875551282024796,27.013909304964205,C,46.91873650367747
4.692081225946503,2,23,1,3.370698453584619,25.79127593710066,C,39.27515428082465
6.919885125654006,5,25,0,2.427303382891122,29.019558294649833,C,51.803574546151395
3.1140186096412377,2,17,1,3.259642914501088,19.177448187603876,B,30.18335591176402
4.3734466628038025,2,27,0,2.546790139503398,15.401133373344624,A,26.26840948422939
3.00051811893447,1,6,1,0.45690530724806383,8.702896765339139,C,17.886281850262858
11.00313697253105,5,10,1,7.625179996234438,33.17113620777509,A,50.23350466358938
2.4919362476563007,3,40,1,8.019483041770277,22.375051949974566,B,45.63303358401003
5.001066394534152,4,13,1,5.117585442518057,16.146171690863195,A,28.85796527267622
6.070684122219269,2,17,1,2.2039246388777056,27.880752165732165,C,40.379084042455524
6.595739559275302,5,7,0,0.2540225673284976,20.949126527056556,C,32.88854902221654
1.8711480151174316,3,46,0,3.0010386906499265,18.930103146210563,C,35.27635239114603
2.8168069586737503,4,13,1,1.5996993329229936,19.771792560866604,B,25.726417581261092
5.646469296925556,4,7,0,2.308087975847941,15.150465520834763,A,23.012952894050994
14.79048180747418,3,16,0,3.097085112954129,35.458862724460914,A,50.65442729118044
6.3707682491201725,1,22,1,1.9748009837730618,27.01299185196257,B,41.13701113970328
3.625963909354228,2,26,1,8.363549995744927,26.697133885070627,C,45.377545368721854
7.661983553595353,5,37,1,4.595396328343938,32.645482708013944,B,62.185323146557906
2.1754617179518116,1,7,1,1.2121712520859915,8.35658382811041,A,11.535570973183917
3.0704515250804647,2,43,1,3.02410745601765,24.729776730326872,B,40.12540605247033
6.0633209599971964,4,34,1,2.1747816031054574,22.089057225604,A,38.264416318579286
3.701631991418729,1,8,0,1.820791482052209,15.718381038841397,B,24.66827852086419
6.933700873497872,1,2,1,4.046785116815917,28.60366660124523,B,42.74508511312393
5.855108587904482,4,38,1,2.5467103170419407,33.916893575721566,B,51.20597549866925
6.577911965962567,2,3,0,7.570499495500782,16.929925977423803,A,29.039946878430854
1.5789517394566968,3,19,1,10.706301417707882,13.965295557509167,A,21.642143169261132
4.26671869478271,2,7,1,3.9326259959932304,11.80368810893091,A,18.20885350836067
7.166982636821212,1,33,1,5.15809325546177,31.277908053829968,C,48.81031319042335
3.306852823691373,1,6,0,6.645478704549776,15.410387756419768,C,26.317796799831285
2.887406252903701,2,23,0,5.283103984251122,17.579566128931237,B,29.375686667462606
10.821012289191469,5,11,1,5.6192314346745835,40.500020834382454,B,62.99086779076452
12.402980015777901,4,39,1,1.8377109082852392,55.110787514950594,B,77.2880986241499
6.549653896891313,1,10,1,0.6921022077361115,15.524614714328562,A,22.70239648903898
5.965713846267868,5,46,1,9.391364210257608,36.590098286136694,B,61.66012410748031
2.716495615278004,3,7,1,1.3762116054431144,11.743738174874675,B,24.9149981161113
3.9186008969384667,4,24,1,8.725122785369377,18.460610636392296,A,33.207627423626754
2.9038538501838507,4,47,1,2.373817604592455,24.573056280786993,B,43.67007398565399
3.190083371196603,1,4,0,6.509403620032252,7.792482180179938,A,13.27893028441833
2.6022514966979404,1,24,1,2.795222223015101,12.425671585187589,A,21.21625021686149
4.947091372431634,3,3,0,4.625605232905048,15.584773790105544,B,26.410042369633246
8.023459413800042,3,23,0,4.612499790400325,32.4494295378726,B,53.659218125536704
4.163808863629608,3,36,1,2.867286347814403,18.09377551034964,A,31.999701940519877
8.007778595284883,4,41,1,3.8156217811352597,25.52445301277286,A,41.839267240704984
6.53482563434922,3,26,1,5.634665623927827,24.419769335474367,A,35.56276170794557
3.674445885817301,2,34,0,8.486231626924313,17.721301193194762,A,29.387921207782664
9.441064711663746,5,14,1,0.9576157784010766,25.729415556283943,A,41.21872645666531
5.262708064261173,3,2,1,5.66238564050849,23.984608342237113,B,32.88108916331447
3.0551347368538266,1,45,1,0.9693320851922909,22.085852444642327,C,38.636402705061194
1.8030090531229521,1,3,0,2.5313051837320937,9.773382596868402,A,11.65664015057098
3.0080166504611734,2,6,1,0.9312472833848359,15.375449675739603,C,23.611794434863405
7.356582984049934,4,40,1,8.928009524960022,39.216694777558445,C,65.32362923633038
10.245193146249482,3,34,0,1.6436112399775276,28.114414545348243,A,41.25476757281761
2.867995478958775,1,31,0,5.531544615756737,11.95518127717973,A,19.281850058561325
5.921375732837155,3,49,1,8.525103638533707,34.07004592716641,C,59.458885279139984
5.544159141321096,2,13,0,3.2751194385024798,23.36029981052366,C,35.41609749112862
2.2986633932565628,5,47,0,2.7938037064188004,14.966245939626235,A,24.08903809546677
5.807263578933753,5,14,1,0.44295803760853164,18.380160991044004,A,33.76225485973407
1.6798208556096337,1,42,1,2.65595125390991,20.34357222285181,C,33.126313767126554
7.392921928177967,1,31,0,2.6417399278731857,32.166751839099646,B,51.92176644030256
4.290733240765763,4,38,1,2.342365898838465,28.14957788092548,B,45.080007894174216
7.849764346638215,5,26,0,2.1217573626500337,35.163987854188086,B,55.758593416721155
3.391554847923408,4,7,1,13.355986085930244,24.170920782941113,C,43.247279098115044
5.310457057339272,5,3,1,2.023839436526689,23.609433978750445,B,39.28122806334957
5.227875341638745,5,9,1,5.24255570307813,24.958327613861776,B,41.74476850959889
2.0699657037913823,5,31,0,2.03751971973255,15.915853987802684,C,24.93244690503394
1.4766699155488126,4,44,0,8.881443770580297,14.409503622957446,A,26.40072122589987
5.464012873008944,5,47,0,2.5982884683412046,20.753786519750456,A,34.99155429751201
4.399051201923984,3,37,1,0.9120699353114247,18.10180439990807,A,26.939395269252046
3.7823458274985184,3,16,0,0.32578036928050536,17.344293370614807,B,26.553879674178074
5.568534007545979,4,13,0,0.8005857057270825,15.685804657009337,A,21.837106851726233
3.106558588883124,5,26,0,2.681720098683838,20.944672009358612,C,30.016429828488985
4.469166789026388,5,25,0,7.246321547409213,24.332245106129562,B,44.68438917122582
3.180894801100604,5,18,1,3.442020507577843,21.58970084522382,C,34.30627265766941
9.390897611499017,5,4,1,8.605030567618567,37.285501013667634,B,60.2222864363858
2.558023592877477,5,23,1,9.636957545456779,21.364964552860954,C,35.362253894788346
7.018384746306931,5,39,0,2.3683505844878745,24.335158456880926,A,36.98744793056584
4.924956986025532,5,20,1,1.2484006799667555,24.91787792157599,B,40.05592377543817
10.691508538783104,1,39,1,0.9024604796965546,43.432100548076924,B,64.87880172856751
6.712885572412169,5,20,0,1.3859479295678447,30.136402681135923,B,46.15610482650405
6.216349442956114,5,29,0,0.944422467338716,29.839369551472544,B,46.188206044466845
3.251663104558324,5,3,0,3.6973493189184246,15.340576226405132,C,23.438431233941742
2.4875337240739066,3,12,1,1.7648282826518844,13.218645594490807,B,25.504023767289176
6.945451367718355,4,4,1,1.8375427467890864,25.682249703061867,B,46.96157220244767
3.478246934183405,4,35,1,4.851301078424908,21.55562326463097,C,38.21490181189032
3.1589901063314847,2,11,0,2.5582431158352317,12.024919795582482,B,19.367423706487347
2.4547948056094313,1,38,1,4.21461268427829,20.241011944668664,C,33.53327660144342
3.343560186314218,4,23,0,5.866381073487926,18.160409374101786,B,32.12399139672933
3.279144911787506,2,22,1,2.997656032180533,11.949467004254256,A,20.702590371993487
5.400119723418667,2,5,0,2.1700098220411483,20.72610383666866,B,31.861990078555184
2.4964248461034915,4,17,0,9.124329478097051,12.866781315457123,A,23.866869588046992
10.923314548961944,1,23,0,3.2521025642992907,35.844676649561215,C,55.3887080505378
5.106568417620713,2,15,0,7.089985583506066,25.633386105271605,C,39.38129618214677
5.244444582428008,4,29,1,3.015685466789763,28.914982597307517,C,46.48639396792021
6.177706347690789,1,27,1,1.5735570327449437,27.296158453443176,B,44.819604036357326
2.33778992973031,2,3,1,1.7678806539343965,6.8659458505706406,A,13.618773287411837
6.586251469565447,1,37,1,4.210618991183841,22.940191278268497,A,36.11967577375627
3.3006525133610625,2,13,1,5.811307331629661,13.549764089003032,A,22.764090179196284
3.433738399925149,2,24,0,4.266365620273387,16.405525659837192,A,23.899101168054656
8.329404818124113,2,22,0,1.8650849607393205,21.82558278113435,A,34.19208117118559
2.756381836837628,2,42,1,4.1265444196347705,25.534576110582893,B,38.23039111788391
3.3956379404265538,5,36,1,6.371982705661522,19.734524152604966,A,32.173864977767174
6.628886673010156,1,5,1,5.156943710572133,17.83154876729065,A,26.59304509494505
6.994497373453175,1,6,1,2.7784798336538756,19.80617582742514,A,30.97423406150373
1.9270355495640388,3,37,1,1.3788109711409162,16.847085417304807,B,33.799833253135716
6.143568991596883,3,26,1,5.854789607543111,30.552890113173472,B,47.43370291987186
7.564421677885014,2,28,1,1.4335952986706337,22.23108058117488,A,36.938974889734666
3.7964543641341875,5,15,1,6.774393054685558,26.414678257234414,B,44.232455169592754
5.355512446895327,2,44,1,9.255827413866628,22.915863187051198,A,38.9748488516458
2.2721192638462195,1,10,0,2.2700012331898956,5.502106234038344,A,14.398038773064409
5.308682347395989,2,9,0,3.6454916811303923,16.09761525149892,A,17.785675363910293
9.37040372362341,4,48,0,16.575051918935323,50.5921293898667,B,83.7735661574668
5.194582665888447,2,17,1,6.555928591493528,18.030948349166195,A,26.46190294745937
5.277077191874824,3,30,0,1.7416511900185943,22.203899065983887,B,38.85229770511493
4.34109819857023,1,22,1,7.915942242329921,25.0367693463702,B,43.27111351515922
4.788650178182351,3,14,1,4.596870811656019,17.202977656977218,A,28.870550342562275
5.277559035193234,2,43,1,5.580430005186302,29.14256830647338,C,51.15141951650973
3.362548171453968,3,43,1,7.288285958545086,26.51776625066471,B,44.12253228918176
2.1775445067488133,1,13,1,8.070448211529783,17.00425197938834,C,25.849237727909262
12.519124620065014,4,29,1,4.703922544711072,37.62908033563826,A,52.09290946053484
